Player,CM,KG,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Team,Season
"Javi Guerra 42,  FW",178,76,7(6),683,5,-,-,-,2.2,80.7,1.5,1,6.76,Malaga,2014/2015
"Marcos Angeleri 40,  D(CR)",182,76,21(1),1879,-,-,3,2,0.1,75.4,1.4,-,6.74,Malaga,2014/2015
"Samu García 33,  AM(R),FW",179,72,27(5),2244,5,1,7,1,1.1,68.3,1.4,2,6.72,Malaga,2014/2015
"Arthur Boka 40,  D(L),M(C)",166,65,18(5),1699,-,1,2,-,1,75.9,0.5,-,6.71,Malaga,2014/2015
"Samu Castillejo 29,  AM(CLR),FW",182,67,28(6),2351,1,5,5,-,0.9,70.5,0.6,1,6.67,Malaga,2014/2015
"Carlos Kameni 40,  GK",186,86,38,3420,-,-,3,-,-,56.6,0.3,2,6.62,Malaga,2014/2015
"Luis Alberto 31,  AM(CL),FW",182,70,6(9),573,2,1,1,-,1.3,71,0.9,-,6.6,Malaga,2014/2015
"Miguel Torres 38,  D(CLR)",185,81,13(3),1171,-,1,4,-,0.1,73.3,1.6,-,6.56,Malaga,2014/2015
"Juanmi 30,  AM(CLR),FW",172,69,26(8),2248,8,-,4,-,1.1,74.5,0.9,-,6.53,Malaga,2014/2015
"Recio 33,  M(C)",183,74,15(15),1475,1,2,10,-,0.5,83.4,0.8,-,6.5,Malaga,2014/2015
"Nordin Amrabat 36,  M(CLR),FW",179,73,20(11),2043,6,4,7,-,1.5,73.2,0.4,-,6.49,Malaga,2014/2015
"Fernando Tissone 37,  M(C)",180,77,3(4),323,-,-,3,-,0.4,80,1,-,6.42,Malaga,2014/2015
"Ricardo Horta 29,  AM(CLR),FW",173,63,16(15),1519,1,1,3,-,1.3,75.4,-,-,6.35,Malaga,2014/2015
"Duda 43,  M(CLR)",175,71,9(16),877,1,1,4,1,0.8,72.2,0.3,-,6.3,Malaga,2014/2015
"Juanpi 30,  AM(CR)",176,67,2(3),204,-,-,1,-,0.6,84.3,0.4,-,6.17,Malaga,2014/2015
"Ezequiel Rescaldani 31,  FW",191,83,0(1),33,-,-,1,-,-,42.9,1,-,5.94,Malaga,2014/2015
"David López 34,  D(C),DMC",183,81,1,90,-,-,-,-,3,82.9,3,-,7.68,Espanyol,2014/2015
"Sergio García 40,  M(CLR),FW",174,72,34(1),2986,14,9,9,-,2.3,67.2,0.9,5,7.17,Espanyol,2014/2015
"Lucas Vázquez 32,  D(R),M(R)",173,70,31(3),2660,3,6,6,-,1.1,73.6,0.4,5,7.12,Espanyol,2014/2015
"Eric Bailly 29,  D(CR)",187,77,4(1),354,-,-,1,-,0.4,70.4,1.6,1,7.1,Espanyol,2014/2015
"Anaitz Arbilla 36,  D(CLR)",178,76,25(3),2230,1,1,9,1,0.9,73.7,1.8,2,7.06,Espanyol,2014/2015
"Pau López 29,  GK",189,77,1(1),138,-,-,-,-,-,41.5,1,-,6.93,Espanyol,2014/2015
"Javi López 38,  D(R),DMC",180,76,25(3),2099,-,1,8,-,0.3,73.7,2.3,-,6.9,Espanyol,2014/2015
"Víctor Sánchez 36,  D(LR),M(CL)",174,72,29(5),2482,3,3,16,-,0.7,75.8,1.6,-,6.88,Espanyol,2014/2015
"Rubén Duarte 28,  D(CL)",180,75,11,990,-,-,4,-,0.3,71.6,1,-,6.78,Espanyol,2014/2015
"Diego Colotto 43,  D(C)",184,83,23(1),1887,1,-,3,1,0.5,68.2,1.9,1,6.77,Espanyol,2014/2015
"Álvaro González 34,  D(C)",178,72,34(2),3047,1,-,11,-,0.3,74.4,1.9,1,6.77,Espanyol,2014/2015
"Felipe Caicedo 35,  FW",183,84,25(9),1879,9,2,2,-,1,70.5,1.8,1,6.67,Espanyol,2014/2015
"Héctor Moreno 36,  D(CL)",186,76,18(1),1595,1,-,4,1,0.4,77.2,1.1,-,6.66,Espanyol,2014/2015
"Kiko Casilla 37,  GK",190,86,37,3190,-,-,4,1,-,44.1,0.8,1,6.66,Espanyol,2014/2015
"José Cañas 36,  DMC",177,69,24(5),2119,-,-,11,1,0.3,83.1,1.9,-,6.65,Espanyol,2014/2015
"Fuentes 34,  D(CL)",177,72,21(1),1791,-,-,6,-,0.2,73.7,1.1,-,6.59,Espanyol,2014/2015
"Víctor Álvarez 31,  D(L),M(L)",178,71,15(3),1230,-,2,4,-,0.6,65.5,0.9,-,6.56,Espanyol,2014/2015
"Joan Jordán 29,  M(C)",184,74,1(2),118,-,-,-,-,0.7,89,1.3,-,6.55,Espanyol,2014/2015
"Salva Sevilla 40,  M(CL)",178,71,17(9),1411,-,3,5,-,0.5,75.6,0.2,-,6.47,Espanyol,2014/2015
"Cristhian Stuani 37,  AM(CLR),FW",186,76,15(22),1658,12,-,4,1,1.2,68.6,1.7,-,6.46,Espanyol,2014/2015
"Abraham 38,  M(C)",177,75,16(6),1277,1,1,2,-,0.6,79,0.9,1,6.41,Espanyol,2014/2015
"Paco Montañés 37,  AM(LR)",173,75,11(14),1023,1,1,2,-,0.8,77.8,0.5,-,6.37,Espanyol,2014/2015
"Álex Fernández 31,  M(CL),FW",182,72,2(3),149,-,-,-,-,0.4,86.7,0.4,-,6.18,Espanyol,2014/2015
"Jairo Morillas 30,  Forward",187,76,0(3),63,-,-,-,-,0.3,66.7,0.3,-,6.07,Espanyol,2014/2015
"Julián Luque 31,  AM(C)",175,73,0(1),28,-,-,-,-,2,88.9,-,-,6.01,Espanyol,2014/2015
"Raúl Rodríguez 36,  D(CR),DMC",183,70,0(1),1,-,-,-,-,-,100,-,-,6,Espanyol,2014/2015
"Felipe Mattioni 35,  D(R)",180,75,0(4),29,-,-,-,-,0.3,75,-,-,6,Espanyol,2014/2015
"Adri Embarba 31,  AM(CLR),FW",173,66,9(5),833,3,3,1,-,1.6,77.1,1,-,7.18,Rayo Vallecano,2014/2015
"Antonio Amaya 40,  D(C)",192,86,19,1592,1,-,6,-,0.3,81.3,3,1,7.15,Rayo Vallecano,2014/2015
"Gaël Kakuta 32,  M(CLR),FW",173,64,35,3061,5,7,1,-,2,72.7,0.9,-,7.03,Rayo Vallecano,2014/2015
"Abdoulaye Ba 33,  D(C)",197,82,20,1620,-,-,10,-,0.4,77.9,3,-,6.91,Rayo Vallecano,2014/2015
"Roberto Trashorras 43,  M(C)",179,71,33,2888,1,4,11,-,1.3,86.3,0.8,1,6.89,Rayo Vallecano,2014/2015
"Zé Castro 41,  D(C)",183,76,28,2416,-,3,6,-,0.2,79.3,2.1,1,6.86,Rayo Vallecano,2014/2015
"Nacho Martínez 35,  D(LR),M(L)",174,63,11(2),941,-,1,5,-,0.4,72.6,1.2,-,6.82,Rayo Vallecano,2014/2015
"Bueno 35,  AM(CL),FW",179,67,35(1),2889,17,4,4,-,2.6,78.1,0.4,3,6.82,Rayo Vallecano,2014/2015
"Emiliano Insúa 35,  D(CL),M(L)",180,79,21(3),1795,1,2,7,-,0.7,79.8,1,3,6.79,Rayo Vallecano,2014/2015
"Léo Baptistão 31,  AM(CLR),FW",185,72,22(3),1796,7,1,3,-,1.8,64.5,1.2,3,6.74,Rayo Vallecano,2014/2015
"Raúl Baena 35,  M(C)",181,72,28,2345,2,-,13,1,0.6,85.4,1.8,2,6.72,Rayo Vallecano,2014/2015
"Toño 44,  GK",182,81,20(1),1738,-,-,3,-,-,69.6,0.3,-,6.71,Rayo Vallecano,2014/2015
"Tito 38,  D(CLR)",175,64,31(2),2835,-,2,10,1,0.2,77.8,1.8,-,6.67,Rayo Vallecano,2014/2015
"Miku Fedor 38,  FW",185,91,2(5),221,2,-,-,-,1,81,0.9,-,6.64,Rayo Vallecano,2014/2015
"Manucho 41,  FW",190,84,12(25),1617,5,1,5,-,1.6,67.8,3.5,1,6.62,Rayo Vallecano,2014/2015
"Quini 34,  D(LR)",178,74,10(7),1050,-,-,5,-,0.5,77.1,0.4,1,6.59,Rayo Vallecano,2014/2015
"David Cobeño 41,  GK",185,82,2(1),243,-,-,1,-,-,67.1,0.3,-,6.59,Rayo Vallecano,2014/2015
"Mohammed Fatau 31,  DMC",180,74,9(1),706,-,-,4,-,0.8,87.1,1.6,-,6.55,Rayo Vallecano,2014/2015
"Javier Aquino 34,  AM(R)",165,62,13(11),1273,-,2,1,2,0.7,80.5,0.5,1,6.51,Rayo Vallecano,2014/2015
"Jorge Morcillo 38,  D(C)",184,81,7(6),738,1,-,3,2,0.2,79.4,1.8,-,6.42,Rayo Vallecano,2014/2015
"Jozabed 33,  M(C)",180,65,10(13),1164,1,1,2,-,0.5,83.7,0.2,-,6.38,Rayo Vallecano,2014/2015
"Jonathan Pereira 36,  FW",167,61,1(2),113,-,-,1,-,0.3,82.9,-,-,6.38,Rayo Vallecano,2014/2015
"Licá 35,  AM(CLR),FW",183,71,17(4),1306,-,3,2,-,1.2,70,0.9,-,6.36,Rayo Vallecano,2014/2015
"Cristian Álvarez 38,  GK",186,83,16(1),1441,-,-,2,-,-,61.9,0.5,-,6.35,Rayo Vallecano,2014/2015
"Álex Moreno 30,  D(L),M(L)",179,68,4(7),457,-,-,-,-,0.5,76.7,0.3,-,6.31,Rayo Vallecano,2014/2015
"Alejandro Pozuelo 32,  M(CLR),FW",170,75,3(8),421,-,-,-,-,0.7,87.1,0.4,-,6.24,Rayo Vallecano,2014/2015
"Pablo Clavería 27,  Midfielder",180,75,0(1),8,-,-,-,-,1,58.3,1,-,6.23,Rayo Vallecano,2014/2015
"Lass Bangoura 31,  M(LR)",174,68,0(1),16,-,-,-,-,-,100,-,-,5.88,Rayo Vallecano,2014/2015
"Aritz Elustondo 29,  D(CR)",180,71,4,320,1,-,2,-,0.8,72,1.8,-,7.33,Real Sociedad,2014/2015
"Iñigo Martínez 32,  D(C)",182,76,34,3028,3,-,6,-,0.6,75.9,3,3,7.09,Real Sociedad,2014/2015
"Xabi Prieto 40,  M(CLR)",187,76,33(2),2985,4,6,5,-,0.9,75.4,4.5,1,7.06,Real Sociedad,2014/2015
"Joseba Zaldúa 31,  D(R)",176,70,21(2),1919,-,2,5,-,0.3,70.3,2.3,1,6.98,Real Sociedad,2014/2015
"Ion Ansotegi 41,  D(C)",192,84,19,1710,-,-,6,-,0.3,72.7,3.3,-,6.94,Real Sociedad,2014/2015
"Yuri Berchiche 34,  D(L),M(L)",181,79,17(4),1472,-,1,7,-,0.8,76.7,1.7,2,6.93,Real Sociedad,2014/2015
"Esteban Granero 36,  M(CLR)",180,78,29(4),2508,-,2,10,-,0.7,83.6,1.6,-,6.92,Real Sociedad,2014/2015
"Carlos Martínez 37,  D(R)",189,79,13(2),1177,-,2,-,-,0.5,69,2.1,-,6.91,Real Sociedad,2014/2015
"Gonzalo Castro 39,  AM(LR),FW",178,80,22(10),1831,4,4,2,-,1.3,77.1,0.5,2,6.86,Real Sociedad,2014/2015
"Rubén Pardo 31,  M(C)",181,69,21(7),1918,1,6,5,-,0.8,80.5,0.5,1,6.85,Real Sociedad,2014/2015
"Carlos Vela 35,  M(CLR),FW",177,77,23(6),2061,9,3,5,-,2.1,75.5,0.1,2,6.84,Real Sociedad,2014/2015
"Markel Bergara 37,  M(C)",180,74,24(6),2125,1,-,9,-,0.4,81.5,1.3,1,6.79,Real Sociedad,2014/2015
"Alberto de la Bella 38,  D(L)",182,79,21(2),1907,1,2,4,-,0.5,74.9,1.5,1,6.79,Real Sociedad,2014/2015
"Gerónimo Rulli 31,  GK",189,84,22,1980,-,-,5,-,-,52.5,0.4,2,6.77,Real Sociedad,2014/2015
"David Zurutuza 37,  M(CL)",186,79,12(4),999,2,-,2,-,0.4,74.8,2.4,1,6.76,Real Sociedad,2014/2015
"Mikel González 38,  D(C)",190,78,14(2),1238,-,-,5,1,0.1,79.5,1.5,-,6.74,Real Sociedad,2014/2015
"Sergio Canales 33,  M(CLR)",176,65,31(5),2558,4,3,3,-,1.6,80.5,0.2,1,6.67,Real Sociedad,2014/2015
"Imanol Agirretxe 37,  FW",187,78,21(10),1947,7,1,2,-,2.4,66.4,2.1,2,6.66,Real Sociedad,2014/2015
"Jon Gaztañaga 32,  Midfielder",180,70,1(2),147,-,-,1,-,0.7,85.1,2,-,6.59,Real Sociedad,2014/2015
"Gorka Elustondo 37,  D(C),M(C)",184,79,12(7),1153,1,-,1,-,0.3,77.5,1.3,-,6.52,Real Sociedad,2014/2015
"Eñaut Zubikarai 40,  GK",185,84,16,1440,-,-,-,-,-,55.8,0.2,-,6.49,Real Sociedad,2014/2015
"Pablo Hervías 31,  D(R),M(R)",173,71,2(13),368,1,-,-,-,0.5,77.3,0.3,-,6.3,Real Sociedad,2014/2015
"Alfred Finnbogason 35,  FW",184,80,6(19),785,2,1,3,-,0.6,66.8,0.4,-,6.19,Real Sociedad,2014/2015
"Eneko Capilla 28,  Midfielder",182,75,0(2),11,-,-,-,-,-,100,-,-,6.11,Real Sociedad,2014/2015
"Iker Hernández Ezquerro 29,  Forward",180,74,0(1),9,-,-,-,-,-,50,-,-,5.86,Real Sociedad,2014/2015
"Pedro Mosquera 35,  M(C)",184,75,24(1),2143,1,1,5,-,0.8,83.7,1.9,1,6.94,Elche,2014/2015
"Jonathas 35,  FW",190,81,34,3022,14,7,10,1,2.6,68.8,2.4,5,6.91,Elche,2014/2015
"Edu Albácar 44,  D(L)",177,71,16(2),1437,3,3,7,-,0.8,64.5,1.6,1,6.88,Elche,2014/2015
"Enzo Roco 31,  D(C)",192,79,32,2880,-,1,6,-,0.5,76.3,2.1,1,6.87,Elche,2014/2015
"Fayçal Fajr 35,  M(CLR)",180,71,29(5),2568,1,4,1,1,0.9,77.5,0.7,1,6.85,Elche,2014/2015
"Damián Suárez 35,  D(R),M(R)",172,61,34,3040,1,1,11,1,0.4,70.6,0.8,2,6.79,Elche,2014/2015
"David Lombán 36,  D(C)",185,79,33(1),2985,5,-,10,-,0.6,81.1,1.8,-,6.72,Elche,2014/2015
"Domingo Cisma 42,  D(L)",183,79,24(1),2157,-,1,9,1,0.1,72.5,1,-,6.71,Elche,2014/2015
"Manu Herrera 42,  GK",181,75,6(1),556,-,-,-,-,-,52.8,0.3,-,6.67,Elche,2014/2015
"Aarón Ñíguez 34,  AM(L)",170,69,15(6),1177,-,1,5,-,1.4,81.4,0.7,-,6.61,Elche,2014/2015
"Przemyslaw Tyton 37,  GK",195,88,32,2858,-,-,1,1,-,47.6,0.3,1,6.58,Elche,2014/2015
"Adrián González 35,  M(CL)",183,78,22(6),1914,-,1,8,-,1.1,76.1,2.5,-,6.57,Elche,2014/2015
"Víctor Rodríguez 34,  AM(CLR)",170,70,33(3),2889,4,2,5,-,1.1,81.4,0.2,-,6.55,Elche,2014/2015
"Mario Pasalic 29,  M(CLR),FW",188,82,26(5),2201,3,-,5,-,1,80.3,1.8,-,6.52,Elche,2014/2015
"Samu 29,  Midfielder",178,73,2,180,-,-,-,-,0.5,88.5,-,-,6.4,Elche,2014/2015
"José Ángel 35,  DMC",186,75,8(5),662,-,-,6,-,0.1,74,1.7,-,6.38,Elche,2014/2015
"Garry Rodrigues 33,  AM(LR)",173,73,16(15),1555,2,1,6,1,1,78.9,0.2,-,6.25,Elche,2014/2015
"Mario Arqués 32,  Midfielder",178,74,0(1),4,-,-,-,-,-,66.7,1,-,6.24,Elche,2014/2015
"Cristian Herrera 33,  FW",181,76,7(19),856,1,-,1,-,0.6,78.5,0.4,-,6.21,Elche,2014/2015
"Pol Freixanet 32,  Goalkeeper",191,80,0(1),3,-,-,-,-,-,-,-,-,6.18,Elche,2014/2015
"Rafael Gálvez 30,  Midfielder",190,81,1(3),118,-,-,-,-,-,75.9,1,-,6.18,Elche,2014/2015
"Álvaro Giménez 32,  FW",183,83,2(15),362,-,-,2,-,0.2,74.8,0.6,-,6.17,Elche,2014/2015
"Sergio Pelegrín 44,  D(C)",185,77,8(2),726,-,-,2,-,-,85,0.8,-,6.12,Elche,2014/2015
"Franco Fragapane 31,  AM(CLR)",165,68,0(1),24,-,-,-,-,-,100,-,-,6.11,Elche,2014/2015
"Coro 41,  M(CLR),FW",172,70,14(20),1204,-,1,3,-,0.6,78.9,0.2,-,6.08,Elche,2014/2015
"Iván López 30,  D(R)",175,69,23(3),2089,-,3,2,-,0.5,67.1,0.8,-,6.85,Levante,2014/2015
"Pape Diop 37,  M(C)",180,77,18(1),1546,-,1,7,-,0.8,67.7,2.3,1,6.81,Levante,2014/2015
"José Luís Morales 36,  D(R),M(CLR),FW",180,70,33(3),2797,3,3,3,-,1.2,75.1,0.6,-,6.75,Levante,2014/2015
"Víctor Casadesús 39,  AM(C),FW",180,79,26(9),2429,8,2,6,-,1.4,67.1,3.9,2,6.73,Levante,2014/2015
"David Navarro 43,  D(C)",188,82,21,1789,-,-,6,1,0.7,74,2.2,-,6.72,Levante,2014/2015
"David Barral 40,  FW",183,78,32(3),2642,11,-,11,-,2.1,72.7,2.3,4,6.71,Levante,2014/2015
"Juanfran 47,  D(CL)",183,78,16(1),1429,-,-,6,-,0.1,73.4,0.7,1,6.69,Levante,2014/2015
"Nikos Karámpelas 39,  D(L)",180,70,12(2),950,-,1,6,-,0.6,61.8,1.6,-,6.69,Levante,2014/2015
"Simao Mate 35,  D(C),M(C)",180,78,24(3),1994,1,-,10,-,0.5,75.4,3,-,6.68,Levante,2014/2015
"Toño 34,  D(L),M(L)",179,69,20(2),1748,-,2,7,-,0.3,69.1,0.7,-,6.67,Levante,2014/2015
"Kalu Uche 41,  FW",180,79,9(7),875,5,2,1,-,1.6,78,1.8,-,6.64,Levante,2014/2015
"Loukas Vyntra 43,  D(CR)",184,80,26(1),2367,-,-,4,1,0.2,74.1,0.9,-,6.62,Levante,2014/2015
"Andreas Ivanschitz 40,  AM(CL)",184,82,16(4),1334,1,3,4,-,1.6,75.3,0.8,-,6.59,Levante,2014/2015
"Mohamed Sissoko 39,  M(C)",191,87,12(9),1087,-,-,4,-,0.3,74,2.4,-,6.59,Levante,2014/2015
"Rubén García 30,  AM(CLR),FW",171,72,13(14),1362,1,2,2,-,0.8,77.9,0.1,1,6.57,Levante,2014/2015
"Iván Ramis 39,  D(C)",188,82,13,1116,-,-,4,1,0.3,82.6,1.6,-,6.56,Levante,2014/2015
"Víctor Camarasa 29,  M(CR)",183,76,20(4),1810,2,1,6,-,0.8,81.9,1.4,-,6.54,Levante,2014/2015
"Diego Mariño 33,  GK",187,75,32,2880,-,-,1,-,-,49.8,0.3,4,6.52,Levante,2014/2015
"Jesús 35,  GK",190,87,6,540,-,-,1,-,-,40.5,0.8,1,6.46,Levante,2014/2015
"José Mari Martín 36,  DMC",180,69,6(8),633,-,-,3,-,1.2,80.1,0.9,-,6.44,Levante,2014/2015
"Pedro López 40,  D(R),M(R)",174,72,10,865,-,-,3,-,-,70.9,0.6,-,6.41,Levante,2014/2015
"Nabil El Zhar 37,  M(CLR)",171,66,5(12),674,1,2,3,-,0.6,75.9,0.3,-,6.33,Levante,2014/2015
"Víctor Pérez 36,  M(C)",177,71,2(3),287,-,-,-,-,0.2,76.1,0.8,-,6.31,Levante,2014/2015
"Héctor Rodas 36,  D(C)",190,85,6(1),566,-,-,2,-,0.3,55.3,1.6,-,6.29,Levante,2014/2015
"Issam El Adoua 37,  D(C),DMC",187,78,3(1),288,-,-,-,-,0.3,73.8,1,-,6.29,Levante,2014/2015
"Jason 29,  M(LR)",178,65,0(2),52,-,-,-,-,0.5,60,-,-,6.23,Levante,2014/2015
"Jordi Xumetra 38,  AM(R)",172,70,11(7),966,-,1,3,-,0.4,69,0.3,-,6.16,Levante,2014/2015
"Rafael Martins 35,  FW",177,77,2(11),316,1,-,1,-,0.8,63.5,0.4,1,6.14,Levante,2014/2015
"Jaime Gavilán 38,  AM(L)",177,71,1(1),70,-,-,1,-,1,82.6,-,-,5.95,Levante,2014/2015
"Emiliano Velázquez 29,  D(C)",184,79,27,2352,1,1,5,1,0.3,68.4,2.1,2,7.09,Getafe,2014/2015
"Sergio Escudero 34,  D(L),M(L)",176,65,26(4),2213,2,2,7,1,1.3,71.1,1.6,1,7.04,Getafe,2014/2015
"Naldo 35,  D(C)",185,72,28(2),2573,-,-,5,-,0.2,73.5,2.8,1,6.91,Getafe,2014/2015
"Pedro León 37,  M(LR)",183,70,16(9),1471,2,5,1,-,1.8,72.7,0.8,2,6.9,Getafe,2014/2015
"Míchel Herrero 35,  M(CR)",182,68,8(4),777,1,-,4,-,1.1,82.3,0.3,1,6.88,Getafe,2014/2015
"Karim Yoda 35,  D(L),M(R)",182,85,12(6),1034,4,1,-,-,1.5,72.2,0.3,2,6.78,Getafe,2014/2015
"Juan Rodríguez 41,  M(C)",185,72,32(2),2770,1,-,6,-,0.6,77.5,2.9,-,6.76,Getafe,2014/2015
"Pablo Sarabia 31,  D(L),M(CLR),FW",174,70,31(4),2606,2,5,10,-,1.3,72.9,0.5,1,6.73,Getafe,2014/2015
"Alexis Ruano 38,  D(CLR)",182,75,28(1),2508,1,1,13,1,0.2,73.7,2.7,1,6.68,Getafe,2014/2015
"Diego Castro 41,  M(CLR)",174,71,25(7),2265,3,-,7,-,1.2,80.9,0.5,-,6.66,Getafe,2014/2015
"Mehdi Lacen 40,  M(C)",176,74,29(1),2600,2,2,7,-,0.6,84.1,1,1,6.62,Getafe,2014/2015
"Jorge Sammir Cruz Campos 36,  AM(C),FW",178,72,16(7),1414,1,4,-,-,0.9,80.9,0.2,1,6.61,Getafe,2014/2015
"Carlos Vigaray 29,  D(CLR)",182,80,10(3),966,-,-,4,-,0.1,78.2,1.3,-,6.58,Getafe,2014/2015
"Vicente Guaita 37,  GK",190,81,29,2610,-,-,1,-,-,47.3,0.7,-,6.57,Getafe,2014/2015
"Ángel Lafita 39,  M(CLR),FW",187,73,12(3),1078,2,1,3,-,2.3,70.2,2.5,-,6.53,Getafe,2014/2015
"Álvaro Vázquez 32,  FW",182,75,19(2),1748,7,-,2,-,1.7,70.3,0.4,-,6.51,Getafe,2014/2015
"Juan Valera 39,  D(R)",184,76,12,988,-,-,4,-,0.1,73.5,1.7,-,6.51,Getafe,2014/2015
"Freddy Hinestroza 33,  AM(L)",178,70,21(12),1836,2,2,6,-,1,77.4,1.4,1,6.47,Getafe,2014/2015
"Álvaro Arroyo 35,  D(R)",180,71,10(2),892,-,-,3,-,0.3,75.8,0.9,-,6.43,Getafe,2014/2015
"Jona 42,  Goalkeeper",185,80,5,361,-,-,2,-,-,32.4,0.2,1,6.41,Getafe,2014/2015
"Rafa 38,  D(CL)",183,72,1,90,-,-,-,-,-,77.5,2,-,6.36,Getafe,2014/2015
"Roberto Lago 38,  D(L)",178,70,11(5),1025,-,1,3,1,0.1,77.2,0.4,-,6.36,Getafe,2014/2015
"Jordi Codina 41,  GK",189,81,5,450,-,-,-,-,-,52.7,0.4,-,6.21,Getafe,2014/2015
"Emiliano Buendía 27,  M(CLR),FW",172,72,1(5),127,-,-,1,-,0.3,80.9,-,-,6.14,Getafe,2014/2015
"Ivi López 29,  AM(L)",174,70,0(8),126,-,-,-,-,0.4,78.2,-,-,6.12,Getafe,2014/2015
"Papa Baba Diawara 36,  FW",182,76,5(16),568,1,1,2,-,0.7,80.5,0.4,-,6.1,Getafe,2014/2015
"Álex Felip 31,  Midfielder",180,77,0(10),83,-,-,-,-,0.3,79.6,0.4,-,6,Getafe,2014/2015
"Sidnei 34,  D(C)",185,80,32,2835,-,2,10,-,0.3,78.6,2.1,1,7.11,Deportivo La Coruna,2014/2015
"Juanfran 35,  D(R),M(R)",180,72,33(1),2707,1,1,4,-,1,73,1.3,2,7.01,Deportivo La Coruna,2014/2015
"Alberto Lopo 43,  D(C)",186,82,30,2676,2,-,14,1,0.3,76.4,2.9,2,7,Deportivo La Coruna,2014/2015
"Celso Borges 35,  D(C),M(C)",182,75,17,1474,3,-,6,-,1.4,81.8,2.4,2,6.99,Deportivo La Coruna,2014/2015
"Luisinho 38,  D(L),M(L)",171,66,34(1),2947,-,1,10,1,0.3,78.6,0.6,-,6.91,Deportivo La Coruna,2014/2015
"Oriol Riera 37,  FW",184,78,18(3),1516,4,1,3,-,2.4,65.4,6,2,6.85,Deportivo La Coruna,2014/2015
"Álex Bergantiños 38,  M(C)",177,72,29(3),2628,-,1,5,-,0.4,78.4,1.6,1,6.78,Deportivo La Coruna,2014/2015
"Fabri 36,  GK",184,79,32,2746,-,-,3,-,-,44.1,0.5,2,6.74,Deportivo La Coruna,2014/2015
"Lucas Pérez 35,  AM(CR),FW",180,82,20(1),1555,6,3,6,-,2.3,75.8,0.3,-,6.69,Deportivo La Coruna,2014/2015
"Cezary Wilk 38,  DMC",180,74,6(5),559,-,-,2,-,0.6,79.7,0.6,-,6.66,Deportivo La Coruna,2014/2015
"Diogo Salomão 35,  AM(LR)",175,68,2(4),286,1,-,-,-,0.7,76.7,-,-,6.65,Deportivo La Coruna,2014/2015
"Pablo Insua 30,  D(C)",187,80,14(3),1180,-,-,5,-,0.3,78.4,1,1,6.63,Deportivo La Coruna,2014/2015
"Ivan Cavaleiro 30,  AM(CLR),FW",175,72,27(7),2346,3,3,6,-,1.2,74.8,0.9,-,6.57,Deportivo La Coruna,2014/2015
"Laure 38,  D(R)",171,68,15(5),1358,-,-,5,-,-,75.3,0.6,-,6.57,Deportivo La Coruna,2014/2015
"Juan Domínguez 34,  M(C)",181,71,13(9),1248,1,-,3,-,0.5,82.2,0.5,-,6.51,Deportivo La Coruna,2014/2015
"Manuel Pablo 48,  D(LR)",177,73,5,344,-,-,1,-,0.2,82.7,1.2,-,6.48,Deportivo La Coruna,2014/2015
"José Rodríguez 29,  D(C),M(CR)",180,72,17(8),1457,2,1,6,-,1,79.5,0.3,-,6.48,Deportivo La Coruna,2014/2015
"Haris Medunjanin 39,  M(C)",191,84,16(8),1449,2,-,4,-,1.2,82.9,0.5,-,6.48,Deportivo La Coruna,2014/2015
"Isaac Cuenca 32,  D(R),M(LR)",179,68,14(13),1442,2,2,1,-,1.1,80.2,0.2,-,6.47,Deportivo La Coruna,2014/2015
"Hélder Costa 30,  AM(CLR)",178,79,0(6),138,-,-,-,-,0.3,70.5,0.5,-,6.38,Deportivo La Coruna,2014/2015
"Luis Fariña 32,  AM(CL)",177,74,15(6),1150,1,-,1,1,0.7,84.8,0.2,-,6.34,Deportivo La Coruna,2014/2015
"Juan Carlos Real 33,  Midfielder",183,73,0(2),64,-,-,-,-,0.5,65.2,-,-,6.31,Deportivo La Coruna,2014/2015
"Toché 41,  FW",186,78,9(16),989,4,1,5,-,0.8,73.8,1.3,-,6.3,Deportivo La Coruna,2014/2015
"Roberto Canella 36,  D(L)",179,76,5(4),450,-,-,-,-,0.1,68.8,0.8,-,6.26,Deportivo La Coruna,2014/2015
"Hélder Postiga 41,  FW",180,76,8(5),685,1,1,2,1,1.1,69.8,1.6,-,6.13,Deportivo La Coruna,2014/2015
"Germán Lux 41,  GK",185,79,7,630,-,-,1,-,-,58.6,0.3,-,5.8,Deportivo La Coruna,2014/2015
"Modibo Diakité 37,  D(CR)",192,84,2,180,-,-,-,-,-,90.2,1.5,-,5.32,Deportivo La Coruna,2014/2015
"Rubén Pérez 34,  M(C)",178,73,13(1),1113,-,-,7,-,0.9,80.7,2.1,2,7.04,Granada,2014/2015
"Allan Nyom 35,  D(LR),M(R)",188,78,34,2989,1,-,9,-,0.3,75.3,1,-,7,Granada,2014/2015
"Fran Rico 36,  M(C)",178,72,28(3),2547,3,1,13,-,0.6,80.2,1.9,2,6.96,Granada,2014/2015
"Emanuel Insúa 32,  D(L)",181,82,12,1022,-,1,4,1,0.6,76,2.3,1,6.95,Granada,2014/2015
"Jeison Murillo 31,  D(C)",182,78,18(1),1592,-,-,4,1,0.4,80.2,3.3,1,6.91,Granada,2014/2015
"Diego Mainz 41,  D(C)",187,79,18(5),1722,3,-,3,-,0.4,83.6,2.4,3,6.8,Granada,2014/2015
